Id,PostTypeId,AcceptedAnswerId,CreationDate,Score,ViewCount,OwnerUserId,LastEditorUserId,LastEditDate,Title,LastActivityDate,Tags,AnswerCount,CommentCount,FavoriteCount
71077,1,71099,2008-09-16T00:00:00.000Z,4,3632,184,63550,2010-02-23T00:00:00.000Z,Are there any compression and encryption libraries in C#?,2012-07-03T00:00:00.000Z,"[c, encryption, compression]",9,0,4
71088,1,71152,2008-09-16T00:00:00.000Z,9,2378,103373,4248328,2015-06-05T00:00:00.000Z,What is the best way to access a database from PHP?,2016-01-18T00:00:00.000Z,"[php, mysql, database, pear]",15,0,3
71092,1,71194,2008-09-16T00:00:00.000Z,48,39263,8547,1228,2008-09-16T00:00:00.000Z,"What is the difference between UserControl, WebControl, RenderedControl and CompositeControl?",2011-11-15T00:00:00.000Z,[asp.net],5,3,17
71100,1,,2008-09-16T00:00:00.000Z,0,1782,,,2008-09-16T00:00:00.000Z,Tool to test Website accessibility,2017-06-03T00:00:00.000Z,[accessibility],5,0,1
71108,1,71298,2008-09-16T00:00:00.000Z,9,5993,11575,3552770,2015-12-22T00:00:00.000Z,To what use is multiple indirection in C++?,2015-12-22T00:00:00.000Z,"[c, pointers]",8,0,3
71118,1,,2008-09-16T00:00:00.000Z,0,4344,959,2432317,2013-12-02T00:00:00.000Z,JS error for JQuery in IE 8.0,2013-12-02T00:00:00.000Z,"[jquery, internet-explorer]",4,1,
71144,1,72833,2008-09-16T00:00:00.000Z,3,2863,11645,11645,2008-09-16T00:00:00.000Z,What are the pros and cons of using RMI or JMS between web and business tiers?,2010-05-17T00:00:00.000Z,"[java-ee, remoting, jms]",3,0,
71146,1,2647341,2008-09-16T00:00:00.000Z,2,3103,10957,,2008-09-16T00:00:00.000Z,What's the best value for money c# code protection for a single developer,2011-03-21T00:00:00.000Z,"[c, obfuscation, protection]",7,3,1
71149,1,89510,2008-09-16T00:00:00.000Z,1,2780,9440,9440,2008-09-16T00:00:00.000Z,Creating a custom menu in .NET WinForms,2008-09-18T00:00:00.000Z,"[c, .net, winforms, menu]",2,0,
71151,1,71161,2008-09-16T00:00:00.000Z,7,32272,1384652,,2008-09-16T00:00:00.000Z,HTML parser in Python,2014-03-05T00:00:00.000Z,"[python, import]",8,0,2
71157,1,71938,2008-09-16T00:00:00.000Z,6,848,11410,11410,2008-10-07T00:00:00.000Z,Anyone got --standalone option to work in F# CTP?,2009-05-23T00:00:00.000Z,"[f, functional-programming]",3,0,0
71163,1,,2008-09-16T00:00:00.000Z,13,9804,,1000551,2017-08-11T00:00:00.000Z,Combined SVN FTP system?,2017-08-11T00:00:00.000Z,"[svn, ftp, hook, web-deployment]",11,0,1
71166,1,71575,2008-09-16T00:00:00.000Z,1,7406,6399,6399,2010-04-23T00:00:00.000Z,Help with SQL server stack dump,2010-04-23T00:00:00.000Z,[sql-server],1,0,1
71180,1,71310,2008-09-16T00:00:00.000Z,46,297731,8418,1505120,2015-01-30T00:00:00.000Z,How can I find last row that contains data in the Excel sheet with a macro?,2017-01-27T00:00:00.000Z,"[excel, excel-vba]",10,3,16
71195,1,71232,2008-09-16T00:00:00.000Z,33,19765,9602,,2008-09-16T00:00:00.000Z,Should you obfuscate a commercial .Net application?,2016-03-22T00:00:00.000Z,"[c, .net, obfuscation]",16,6,20
71198,1,139736,2008-09-16T00:00:00.000Z,3,4511,456146,1159478,2013-03-19T00:00:00.000Z,How to emulate/replace/re-enable classical Sound Mixer controls (or commands) in Windows Vista?,2013-03-19T00:00:00.000Z,"[windows, audio, windows-vista, shoutcast, mixer]",4,0,1
71201,1,71596,2008-09-16T00:00:00.000Z,2,1408,1178,,2008-09-16T00:00:00.000Z,"Hints for a high-traffic web service, c# asp.net sql2000",2010-06-23T00:00:00.000Z,"[c, web-services, design, high-load]",7,0,
71203,1,71283,2008-09-16T00:00:00.000Z,20,8057,9784,883699,2012-09-26T00:00:00.000Z,Is it feasible/sensible to wrap an InnoSetup installer inside an MSI for easier distribution via AD?,2015-06-30T00:00:00.000Z,"[windows-installer, inno-setup]",10,0,9
71204,1,71408,2008-09-16T00:00:00.000Z,0,181,11757,,2008-09-16T00:00:00.000Z,sqlserver express database copy options,2008-09-17T00:00:00.000Z,"[sql-server, sql-server-express]",2,0,
71223,1,71272,2008-09-16T00:00:00.000Z,6,6080,4186,282601,2012-11-14T00:00:00.000Z,TYPO3: How do i render tt_content text elements in my own extensions?,2017-07-26T00:00:00.000Z,"[php, typo3]",2,0,2
71226,1,,2008-09-16T00:00:00.000Z,5,3824,2130892,305818,2011-02-06T00:00:00.000Z,DataGridView column of type DataGridViewCheckBoxCell is constantly readonly/disabled,2011-10-27T00:00:00.000Z,"[winforms, datagridview, datagridviewcheckboxcell]",3,0,
71239,1,,2008-09-16T00:00:00.000Z,4,561,11587,,2008-09-16T00:00:00.000Z,Is there a way to use Lua on BREW 3.0 platform?,2008-10-02T00:00:00.000Z,"[mobile, lua, brew]",3,0,
71248,1,71268,2008-09-16T00:00:00.000Z,3,886,,,2008-09-16T00:00:00.000Z,debug an embedded system containing gdb remotely using some kind of gui,2011-03-30T00:00:00.000Z,[gdb],2,0,
71254,1,71717,2008-09-16T00:00:00.000Z,42,269123,,23118,2009-06-16T00:00:00.000Z,Force Internet Explorer to use a specific Java Runtime Environment install?,2017-03-21T00:00:00.000Z,"[internet-explorer, internet-explorer-6, java, plugins]",8,2,18
71257,1,71457,2008-09-16T00:00:00.000Z,21,22232,9632,1242,2008-09-16T00:00:00.000Z,Suspend Process in C#,2017-07-08T00:00:00.000Z,"[c, .net]",5,0,16
71273,1,,2008-09-16T00:00:00.000Z,15,3120,11613,64046,2014-11-28T00:00:00.000Z,"Time management tricks, tools & tips",2014-11-28T00:00:00.000Z,"[project-management, project-planning, time-management]",30,0,21
71277,1,75166,2008-09-16T00:00:00.000Z,2,685,11587,193892,2014-09-09T00:00:00.000Z,Single application build for multiple mobile devices,2014-09-09T00:00:00.000Z,"[mobile, brew, brewmp]",3,0,
71293,1,75835,2008-09-16T00:00:00.000Z,4,312,11783,2961,2009-11-15T00:00:00.000Z,How do I protect content in AIR?,2009-11-15T00:00:00.000Z,"[video, air, protection]",3,0,
71306,1,,2008-09-16T00:00:00.000Z,2,1397,11791,11791,2008-09-20T00:00:00.000Z,ASP.net - How can one differentiate Page-Processing Time from Client-Transmission Time,2008-09-20T00:00:00.000Z,"[asp.net, page-lifecycle, measurement, transmission]",5,0,2
71309,1,71371,2008-09-16T00:00:00.000Z,0,1518,6892,6521,2008-09-28T00:00:00.000Z,how do I use the node Builder from Scriptacolus to insert html,2009-09-01T00:00:00.000Z,"[javascript, dom, scriptaculous]",2,0,
71315,1,71348,2008-09-16T00:00:00.000Z,4,521,1870,,2008-09-16T00:00:00.000Z,light-version of a repository/branch in git,2009-04-02T00:00:00.000Z,"[git, branch]",3,0,1
71323,1,71334,2008-09-16T00:00:00.000Z,1394,531049,5190,-1,2017-05-23T00:00:00.000Z,How to replace a character by a newline in Vim?,2016-10-27T00:00:00.000Z,"[vim, replace, escaping, newline, vi]",11,0,297
71328,1,71444,2008-09-16T00:00:00.000Z,60,24071,4012,4012,2011-05-03T00:00:00.000Z,What are the best practices for avoiding xss attacks in a PHP site,2015-12-17T00:00:00.000Z,"[php, security, xss]",20,0,33
71332,1,15709283,2008-09-16T00:00:00.000Z,213,6776,2455,1302173,2013-03-12T00:00:00.000Z,How do I delete a Discipline in EPF Composer 1.5?,2015-11-30T00:00:00.000Z,"[eclipse, agile-processes]",2,6,12
71336,1,71642,2008-09-16T00:00:00.000Z,22,13150,11795,7211,2008-10-01T00:00:00.000Z,Whatever happened to jEdit,2016-04-20T00:00:00.000Z,"[editor, jedit]",11,1,4
71365,1,71490,2008-09-16T00:00:00.000Z,3,595,997,164901,2010-03-29T00:00:00.000Z,How to create project specific respository post-commit actions,2010-03-29T00:00:00.000Z,"[svn, version-control]",3,0,1
71374,1,71552,2008-09-16T00:00:00.000Z,12,6157,6996,63550,2010-01-31T00:00:00.000Z,Fastest API for rendering text in Windows Forms?,2010-12-22T00:00:00.000Z,"[c, windows, performance]",5,0,6
71381,1,401797,2008-09-16T00:00:00.000Z,8,1487,123,123,2008-09-17T00:00:00.000Z,Worth migrating to Rake?,2008-12-30T00:00:00.000Z,"[ant, build-automation, rake]",4,0,4
71413,1,,2008-09-16T00:00:00.000Z,3,1653,,,2008-09-16T00:00:00.000Z,SQL: Counting unique votes with a rolling votes-per-hour limit,2008-09-16T00:00:00.000Z,"[sql, voting]",3,0,
71416,1,72599,2008-09-16T00:00:00.000Z,207,130452,11437,719034,2011-09-15T00:00:00.000Z,Forward declaring an enum in c++,2015-07-23T00:00:00.000Z,"[c, enums]",18,1,48
71417,1,73438,2008-09-16T00:00:00.000Z,210,46697,5190,-1,2017-05-23T00:00:00.000Z,Why is \r a newline for Vim?,2015-05-27T00:00:00.000Z,[vim],5,3,57
71419,1,,2008-09-16T00:00:00.000Z,18,5456,11781,19183,2012-09-04T00:00:00.000Z,"Why should I not use \"with\" in Delphi?",2012-09-04T00:00:00.000Z,"[delphi, with-statement]",16,0,2
71423,1,71665,2008-09-16T00:00:00.000Z,12,22702,4392,4392,2008-09-16T00:00:00.000Z,Disable selection of rows in a datagridview,2014-02-14T00:00:00.000Z,"[.net, winforms, datagridview, user-interface]",2,1,2
71429,1,72163,2008-09-16T00:00:00.000Z,6,2740,4112,4112,2008-09-16T00:00:00.000Z,Which Desktop Virtualization software runs most smoothly?,2008-09-28T00:00:00.000Z,"[desktop, virtualization, remote-desktop, system-administration, vdi]",6,0,7
71440,1,71454,2008-09-16T00:00:00.000Z,5,7771,51,,2008-09-16T00:00:00.000Z,Set a UserControl Property to Not Show Up in VS Properties Window,2008-09-16T00:00:00.000Z,"[c, asp.net, visual-studio, properties, attributes]",3,0,2
71468,1,72957,2008-09-16T00:00:00.000Z,1,6209,,,2014-06-23T00:00:00.000Z,OCSP command-line test tool?,2014-06-23T00:00:00.000Z,"[java, python, command-line, ocsp]",5,0,1
71469,1,71504,2008-09-16T00:00:00.000Z,2,6438,7345,996815,2016-03-04T00:00:00.000Z,Map of Enums and dependency injection in Spring 2.5,2016-03-04T00:00:00.000Z,"[java, spring, enums, maps]",5,0,1
71475,1,1198602,2008-09-16T00:00:00.000Z,0,491,6508,6899,2008-10-15T00:00:00.000Z,Virtual Files are opened from Temporary Internet Files,2009-07-29T00:00:00.000Z,"[c, windows, shell32]",2,0,
71476,1,,2008-09-16T00:00:00.000Z,0,826,,,2011-07-26T00:00:00.000Z,What are the options for extracting data out of Hyperion 7.3 with SSIS?,2012-07-12T00:00:00.000Z,"[ssis, etl, hyperion, essbase]",3,0,
71478,1,,2008-09-16T00:00:00.000Z,7,17414,,4248328,2015-06-05T00:00:00.000Z,Defining class methods in PHP,2017-02-19T00:00:00.000Z,"[php, class]",8,2,2
71488,1,71638,2008-09-16T00:00:00.000Z,2,4360,4019,15401,2008-10-08T00:00:00.000Z,Calling a .Net Assembly from a SQL Server 2005 Reporting Services report?,2009-10-10T00:00:00.000Z,"[sql-server, reporting-services]",5,0,2
71491,1,,2008-09-16T00:00:00.000Z,3,10055,1764,222815,2010-01-02T00:00:00.000Z,How do you grab a text from webpage (Java)?,2011-01-30T00:00:00.000Z,"[java, html, html-content-extraction]",10,0,0
71513,1,71597,2008-09-16T00:00:00.000Z,90,50541,11827,988,2009-09-21T00:00:00.000Z,Which version of Perl should I use on Windows?,2012-02-25T00:00:00.000Z,"[windows, perl, debugging, strawberry-perl]",11,1,20
71518,1,,2008-09-16T00:00:00.000Z,9,7945,9328,1268895,2012-04-30T00:00:00.000Z,Is there a custom FxCop rule that will detect unused PUBLIC methods?,2012-06-11T00:00:00.000Z,"[.net, code-analysis, fxcop, public-method]",4,0,2
71525,1,71549,2008-09-16T00:00:00.000Z,1,10499,11429,,2008-09-16T00:00:00.000Z,Topology drawing tool,2014-01-03T00:00:00.000Z,[topology],6,0,
71534,1,,2008-09-16T00:00:00.000Z,2,485,7685,7685,2008-09-16T00:00:00.000Z,How can I efficiently build different versions of a component with one Makefile,2008-09-17T00:00:00.000Z,"[dependencies, makefile]",2,0,1
71561,1,71902,2008-09-16T00:00:00.000Z,9,17838,9622,729242,2012-08-17T00:00:00.000Z,How to simulate pressing enter in html text input with Selenium?,2014-02-16T00:00:00.000Z,"[user-interface, selenium, selenium-rc]",5,0,2
71562,1,71604,2008-09-16T00:00:00.000Z,5,2234,2384,996815,2016-03-04T00:00:00.000Z,Make SQL Server index small numbers,2016-03-04T00:00:00.000Z,"[sql-server, full-text-search]",3,0,
71563,1,,2008-09-16T00:00:00.000Z,0,508,11886,9567,2008-09-26T00:00:00.000Z,Stored Procedures in MS-SQL Server 2005 and Oracle,2008-09-26T00:00:00.000Z,"[sql-server-2005, oracle, stored-procedures]",1,0,
71565,1,71896,2008-09-16T00:00:00.000Z,0,185,984,2432317,2013-12-02T00:00:00.000Z,One method for creating several objects or several methods for creating single objects?,2013-12-02T00:00:00.000Z,"[.net, database, performance]",8,0,
71566,1,71576,2008-09-16T00:00:00.000Z,12,18533,11795,11795,2008-09-16T00:00:00.000Z,What is the best guide to learn XML,2008-11-19T00:00:00.000Z,[xml],8,0,2
71578,1,71640,2008-09-16T00:00:00.000Z,0,1741,205368,2174085,2014-02-17T00:00:00.000Z,How would I change an Access DB from ISO-8859-2 to UTF-8 in a connection string?,2014-02-17T00:00:00.000Z,"[asp.net, ms-access]",2,0,
71585,1,71753,2008-09-16T00:00:00.000Z,9,4645,7135,,2008-09-16T00:00:00.000Z,How to get parametrized Class instance,2012-11-13T00:00:00.000Z,"[java, generics]",4,0,
71590,1,165872,2008-09-16T00:00:00.000Z,5,4183,4639,4639,2008-09-16T00:00:00.000Z,How to display the progress of a server script in jQuery?,2008-10-03T00:00:00.000Z,"[jquery, ajax]",4,0,1
71599,1,80481,2008-09-16T00:00:00.000Z,7,2032,6583,-1,2017-05-23T00:00:00.000Z,How to get IKVM to build in Visual Studio 2008?,2017-05-12T00:00:00.000Z,"[c, visual-studio-2008, compiler-errors, ikvm]",3,0,2
71602,1,71627,2008-09-16T00:00:00.000Z,2,114,8741,,2008-09-16T00:00:00.000Z,Referenced Assemblies in Web Site,2008-09-16T00:00:00.000Z,[asp.net],1,0,
71608,1,71678,2008-09-16T00:00:00.000Z,15,1850,4093,,2008-09-16T00:00:00.000Z,How do you set up your .NET development tree?,2015-02-05T00:00:00.000Z,"[c, .net, development-environment]",8,0,10
71615,1,,2008-09-16T00:00:00.000Z,7,6158,4110,,2008-09-16T00:00:00.000Z,Comparing two CVS revisions in Eclipse,2012-04-03T00:00:00.000Z,"[eclipse, cvs]",2,0,2
71625,1,74400,2008-09-16T00:00:00.000Z,207,67657,1870,207421,2017-01-11T00:00:00.000Z,Why would a static nested interface be used in Java?,2017-01-11T00:00:00.000Z,"[java, interface, static]",11,4,89
71643,1,71716,2008-09-16T00:00:00.000Z,1,3299,6992,164901,2010-04-25T00:00:00.000Z,How can I check for a file size and add that result in an Excel spreadsheet in Perl?,2010-04-25T00:00:00.000Z,"[perl, unix, shell, ksh]",5,2,
71644,1,71900,2008-09-16T00:00:00.000Z,3,1812,9938,727208,2012-07-13T00:00:00.000Z,What is the best way to handle authentication in ASP.NET MVC with a Universe database?,2012-07-13T00:00:00.000Z,"[c, asp.net-mvc, u2, universe]",3,0,2
71647,1,71673,2008-09-16T00:00:00.000Z,10,7386,1052,4337,2008-10-10T00:00:00.000Z,ASP.Net Session_Start event not firing,2010-05-12T00:00:00.000Z,"[asp.net, iis, session, global-asax]",4,0,2
71659,1,,2008-09-16T00:00:00.000Z,21,33503,,13744,2008-11-14T00:00:00.000Z,How to add WTL and ATL to visual studio c++ express 2008,2014-05-14T00:00:00.000Z,"[c, visual-studio, atl, wtl]",5,0,8
71692,1,72118,2008-09-16T00:00:00.000Z,5,1592,11890,675311,2014-01-30T00:00:00.000Z,What's the best way to make a modular java web application,2014-01-30T00:00:00.000Z,"[java, module, website]",7,0,1
71694,1,,2008-09-16T00:00:00.000Z,0,262,11930,1242646,2017-03-08T00:00:00.000Z,Programmatically handling the Vista Sidebar,2017-03-08T00:00:00.000Z,"[c, windows-vista, sidebar]",2,0,
71715,1,81953,2008-09-16T00:00:00.000Z,2,2694,5595,,2008-09-16T00:00:00.000Z,Integration with Siebel On-Premise CRM?,2008-11-05T00:00:00.000Z,"[integration, crm, siebel]",3,0,
71720,1,,2008-09-16T00:00:00.000Z,5,857,9631,1329401,2008-12-27T00:00:00.000Z,How do I make the lights stay fixed in the world with Direct3D,2008-12-27T00:00:00.000Z,"[directx, direct3d, lighting]",2,0,
71722,1,72263,2008-09-16T00:00:00.000Z,1,1700,11799,781754,2016-02-18T00:00:00.000Z,Branching and Merging in VSTS,2016-02-18T00:00:00.000Z,"[visual-studio-2008, tfs, visual-studio-2005]",4,0,
71740,1,864571,2008-09-16T00:00:00.000Z,0,568,11946,,2008-09-16T00:00:00.000Z,Java Applet crashes .NET Webbrowsercontrol,2009-06-11T00:00:00.000Z,"[java, browser, applet, controls]",2,0,
71746,1,,2008-09-16T00:00:00.000Z,9,2142,11547,,2008-09-16T00:00:00.000Z,Integration testing with White,2008-10-10T00:00:00.000Z,"[winforms, testing, integration-testing, white]",2,0,3
71749,1,272599,2008-09-16T00:00:00.000Z,4,343,7028,781754,2016-02-18T00:00:00.000Z,How good are the tools to migrate to and from Team System?,2016-02-18T00:00:00.000Z,"[svn, migration, cruisecontrol.net]",3,3,1
71755,1,,2008-09-16T00:00:00.000Z,0,428,,7040547,2016-12-21T00:00:00.000Z,Export ChartFX7 to SVG in Java,2016-12-21T00:00:00.000Z,"[java, xml, export, chartfx]",1,0,
71756,1,71784,2008-09-16T00:00:00.000Z,12,2155,184,,2008-09-16T00:00:00.000Z,Is there some way to inject SQL even if the ' character is deleted?,2011-11-14T00:00:00.000Z,"[sql, database, sql-injection]",14,0,
71766,1,72047,2008-09-16T00:00:00.000Z,14,22096,11961,,2008-09-16T00:00:00.000Z,Class/Static Constants in Delphi,2010-08-03T00:00:00.000Z,[delphi],9,1,5
71775,1,72018,2008-09-16T00:00:00.000Z,1,2723,184,387076,2012-08-30T00:00:00.000Z,Can Unix shell script be used to manipulate databases?,2014-09-05T00:00:00.000Z,"[database, shell, unix]",8,0,
71776,1,71808,2008-09-16T00:00:00.000Z,3,2559,11950,419,2011-08-15T00:00:00.000Z,Grabbing every 4th file,2017-04-16T00:00:00.000Z,"[bash, scripting]",8,0,2
71786,1,71868,2008-09-16T00:00:00.000Z,1,1338,1260685,1260685,2008-09-16T00:00:00.000Z,Windows IDE / editor for a beginner,2012-07-17T00:00:00.000Z,"[windows, ide, editor]",27,1,
71788,1,145431,2008-09-16T00:00:00.000Z,11,1287,11978,,2008-09-16T00:00:00.000Z,Getting Emacs fill-paragraph to play nice with javadoc-like comments,2008-09-28T00:00:00.000Z,"[emacs, elisp]",3,0,1
71801,1,,2008-09-16T00:00:00.000Z,0,1246,,12320,2008-11-17T00:00:00.000Z,How do you make an infinite scrollbar control with Windows Core API?,2008-11-17T00:00:00.000Z,"[windows, visual-studio, winapi, visual-c]",2,1,
71815,1,,2008-09-16T00:00:00.000Z,1,3268,11959,867349,2012-11-22T00:00:00.000Z,How do I configure Eclipse to work on Qt-based applications in a subversion tree?,2012-11-22T00:00:00.000Z,"[eclipse, svn, qt]",8,0,
71817,1,72596,2008-09-16T00:00:00.000Z,2,1522,11992,11992,2011-11-12T00:00:00.000Z,Using the docstring from one method to automatically overwrite that of another method,2011-11-12T00:00:00.000Z,"[python, metaclass]",5,2,
71820,1,,2008-09-16T00:00:00.000Z,4,8631,,2600,2009-04-08T00:00:00.000Z,Determine the size of a pipe without calling read(),2012-07-03T00:00:00.000Z,"[c, c, linux, unix]",12,0,
71838,1,72782,2008-09-16T00:00:00.000Z,3,1670,11948,2351099,2010-02-21T00:00:00.000Z,DataGridView.HitTestInfo equivalent in Infragistics.Win.UltraWinGrid.UltraGrid?,2010-02-21T00:00:00.000Z,"[c, .net, infragistics, ultragrid]",3,0,
71842,1,71939,2008-09-16T00:00:00.000Z,2,1659,8118,8118,2008-09-16T00:00:00.000Z,How can I detect from a Swing app that the PC is being shut-down?,2013-01-12T00:00:00.000Z,"[java, swing, operating-system]",4,1,1
71843,1,93340,2008-09-16T00:00:00.000Z,1,333,5790,996815,2016-03-04T00:00:00.000Z,How to add a display name for a decorator in Visual Studio DSL (Domain Specific Language) Tools?,2016-03-04T00:00:00.000Z,"[dsl, vsx]",1,0,
71848,1,,2008-09-16T00:00:00.000Z,2,298,91911,5640,2008-09-16T00:00:00.000Z,TAP for NUnit?,2008-09-16T00:00:00.000Z,"[testing, nunit, tap]",2,2,
71853,1,74594,2008-09-16T00:00:00.000Z,2,3117,,18255,2008-10-16T00:00:00.000Z,How can i search a non case sensitive word with Sql Server XQuery?,2008-10-16T00:00:00.000Z,"[sql, sql-server, xquery, contains]",2,0,
71864,1,71891,2008-09-16T00:00:00.000Z,4,594,12015,421705,2013-12-02T00:00:00.000Z,Delete all but the 4 newest directories,2013-12-02T00:00:00.000Z,"[bash, shell]",4,2,
71885,1,71898,2008-09-16T00:00:00.000Z,3,704,6414,41956,2010-06-14T00:00:00.000Z,.NET Framework versions,2010-06-14T00:00:00.000Z,"[.net, installation]",5,0,
71899,1,,2008-09-16T00:00:00.000Z,1,935,,,2008-09-16T00:00:00.000Z,Accessing hidden embedded quicktime audio,2009-10-22T00:00:00.000Z,"[embed, quicktime]",3,0,
71906,1,71930,2008-09-16T00:00:00.000Z,3,636,6618,40342,2011-10-12T00:00:00.000Z,Java Documentation,2011-10-12T00:00:00.000Z,"[java, documentation]",9,1,
71913,1,71999,2008-09-16T00:00:00.000Z,1,373,11972,1486275,2015-06-02T00:00:00.000Z,Why do we use extra expression?,2015-06-02T00:00:00.000Z,[c],8,0,
71919,1,72001,2008-09-16T00:00:00.000Z,2,1611,6065,,2008-09-16T00:00:00.000Z,How do I get the text size of a string on a WPF canvas?,2008-09-16T00:00:00.000Z,"[.net, wpf]",1,0,
71920,1,71970,2008-09-16T00:00:00.000Z,10,2349,103373,168868,2013-12-09T00:00:00.000Z,How to implement a Digg-like algorithm?,2013-12-09T00:00:00.000Z,"[sql, algorithm, recommendation-engine, digg]",5,1,11
71932,1,2186878,2008-09-16T00:00:00.000Z,7,23104,93,141172,2010-05-02T00:00:00.000Z,Programmatic binding in Silverlight,2010-05-02T00:00:00.000Z,"[c, .net, silverlight, data-binding]",2,3,2
71944,1,72221,2008-09-16T00:00:00.000Z,33,129336,51,63550,2010-02-14T00:00:00.000Z,How do I Validate the File Type of a File Upload?,2015-06-22T00:00:00.000Z,"[asp.net, javascript, validation, file, upload]",15,0,20
